0.68369,0.016965,1.9095,1.3468,3.5035,28.897,0.029314,0.14041,0.00048255,11.107,0.49917,1.0185,36.393,35.485,3.3111e+07,0
0.8258,0.023792,2.1177,1.4233,3.5337,27.332,0.0098358,0.090488,0.0016803,3.2992,0.63944,1.0192,30.263,31.759,1.0059e+07,1
0.65409,0.026989,2.5061,1.3548,3.5167,28.622,0.043999,0.15849,0.00041928,12.709,0.49034,1.0233,24.437,24.478,3.7652e+07,0
0.79881,0.022571,0.66581,1.1767,3.5216,28.453,0.033511,0.14537,0.00054365,9.7685,0.49412,1.0081,25.438,25.331,2.9065e+07,0
0.81545,0.020553,2.0842,1.3712,3.4773,27.317,0.026474,0.13402,0.0012009,4.4413,0.59839,1.0167,18.169,16.649,1.2982e+07,0
0.82547,0.021182,2.0875,1.4585,3.528,28.572,0.025576,0.13201,0.00058033,9.1968,0.5415,1.0045,36.127,38.802,2.7776e+07,1
0.70739,0.012395,2.4262,1.3548,3.5227,28.508,0.020696,0.12045,0.00069762,7.9132,0.52943,1.0059,34.473,35.44,2.385e+07,0
0.76973,0.012277,0.80231,1.1759,3.538,28.801,0.036931,0.14828,0.00041618,12.818,0.47876,1.0298,30.605,30.865,3.8319e+07,0
0.81053,0.070352,1.5789,1.7636,3.5289,28.75,0.025616,0.12832,0.00055336,9.7331,0.48565,1.0195,39.106,35.885,2.9405e+07,0
0.72289,0.036223,1.7524,1.4142,3.5452,28.302,0.029899,0.14017,0.00059739,8.9079,0.492,1.0219,27.78,27.369,2.645e+07,0
0.75531,0.013174,-0.13836,0.9486,3.5506,28.866,0.037893,0.14864,0.00038742,13.799,0.47281,1.019,33.865,34.95,4.1364e+07,0
0.75564,0.016067,0.4982,1.2347,3.5098,28.852,0.047017,0.16131,0.0003667,14.429,0.47175,1.0177,31.38,29.903,4.3302e+07,0
0.75255,0.010019,2.0941,1.1957,3.4946,27.059,0.041968,0.14263,0.00095451,5.6272,0.52466,1.0192,14.542,13.755,1.6423e+07,0
0.6492,0.0073452,3.9153,1.2665,3.4932,28.631,0.028477,0.13598,0.00061007,9.0082,0.51309,1.0168,34.948,33.63,2.6959e+07,0
0.82316,0.0244,1.0034,1.4934,3.518,28.604,0.034608,0.14904,0.00050744,11.796,0.4826,1.0317,30.78,28.714,3.5071e+07,0
0.73361,0.014955,2.3171,1.2365,3.5344,28.664,0.037809,0.15554,0.00046029,12.706,0.4815,1.0304,30.385,32.508,3.7916e+07,0
0.73361,0.014955,2.3171,1.2365,3.5344,28.664,0.037809,0.15554,0.00046029,12.706,0.4815,1.0304,32.508,30.389,3.7916e+07,0
0.71935,0.021857,1.6831,1.3555,3.4901,28.103,0.016968,0.11816,0.0011388,5.3122,0.55118,1.0145,31.713,34.505,1.598e+07,1
0.69901,0.027992,2.1628,1.3674,3.4955,28.485,0.023241,0.13648,0.00082385,8.0937,0.54031,1.0097,32.516,35.179,2.4172e+07,1
0.77843,0.0087133,0.49817,1.0249,3.5167,29.06,0.029399,0.13379,0.00045434,11.769,0.47829,1.0284,42.804,39.038,3.5294e+07,0
0.74042,0.026605,1.5482,1.4045,3.4932,27.5,0.009844,0.09464,0.0019952,3.479,0.60631,1.0238,28.189,28.635,1.0556e+07,0
0.72804,0.020073,1.0183,1.1319,3.4923,28.068,0.022289,0.12692,0.00096574,5.9364,0.53385,1.0209,25.533,28.406,1.7781e+07,0
0.68693,0.0082818,1.5951,1.0205,3.492,27.722,0.015504,0.11531,0.0014643,4.5177,0.56861,1.0182,25.682,25.071,1.3525e+07,0
0.69143,0.0053871,1.5611,0.92932,3.483,27.485,0.017627,0.12363,0.001606,3.8883,0.45399,1.0326,18.16,20.104,1.1513e+07,0
0.70727,0.028688,3.0119,1.7063,3.5023,28.011,0.035762,0.1544,0.00068357,8.5027,0.52777,1.017,24.939,22.485,2.497e+07,1
0.64286,0.018362,3.4427,1.386,3.4922,27.871,0.035979,0.14661,0.00071007,7.6322,0.42006,1.0176,17.198,17.529,2.2426e+07,0
0.74136,0.020096,0.26825,1.1093,3.5179,28.265,0.023418,0.11412,0.00076487,8.3128,0.49424,1.0154,27.194,29.768,2.519e+07,0
0.79746,0.061425,2.0252,1.9671,3.5346,28.279,0.018789,0.12057,0.00087486,6.7374,0.51889,1.0206,37.018,35.878,2.0313e+07,0
0.76702,0.020967,1.8718,1.4307,3.5463,28.105,0.018068,0.11651,0.00091835,6.7175,0.52105,1.0184,29.096,34.961,2.0376e+07,0
0.76789,0.034625,1.4776,1.545,3.5077,28.699,0.03343,0.15525,0.00054913,11.051,0.47972,1.0179,34.054,31.379,3.2723e+07,0
0.82886,0.015223,0.78618,1.2922,3.5612,28.713,0.02544,0.12775,0.00050214,10.706,0.49104,1.0159,37.02,34.149,3.2328e+07,0
0.70689,0.031542,2.0358,1.4222,3.4783,27.448,0.03203,0.14222,0.00098813,5.4316,0.74004,1.015,18.387,19.033,1.5789e+07,1
0.72664,0.017942,1.3478,1.1587,3.4849,26.714,0.029875,0.13643,0.0013864,3.836,0.74889,1.0284,12.251,13.244,1.1226e+07,0
0.83416,0.023417,0.70478,1.3548,3.5302,26.848,0.026298,0.12889,0.0012494,4.2698,0.60377,1.0112,16.254,15.691,1.2636e+07,1
0.762,0.042606,2.4086,1.7063,3.4939,26.483,0.02643,0.12798,0.0015726,3.3811,0.62187,1.0236,14.391,15.662,1.13e+07,1
0.78685,0.015477,2.3339,1.5293,3.5297,28.717,0.035993,0.14252,0.00044312,12.091,0.48118,1.0206,33.955,32.208,3.6225e+07,0
0.73025,0.021051,1.3252,1.1523,3.5486,27.504,0.034064,0.13517,0.00073772,7.2938,0.41949,1.0215,19.45,19.735,2.1746e+07,0
0.85473,0.030455,2.195,1.7063,3.5222,26.732,0.018706,0.11774,0.0017532,3.0373,0.62575,1.0212,18.934,18.963,8.9916e+06,0
0.77795,0.019268,2.625,1.5307,3.4935,28.734,0.03044,0.14507,0.00053396,9.9981,0.49209,1.0128,44.181,46.442,2.9517e+07,0
0.79601,0.01233,3.1674,1.3548,3.5553,28.527,0.035461,0.14513,0.00044524,12.024,0.48087,1.0206,27.577,30.013,3.5964e+07,0
0.73382,0.018882,3.0334,1.5267,3.5053,28.347,0.05099,0.15677,0.00041863,12.877,0.47544,1.0285,24.513,26.907,3.7639e+07,1
0.80328,0.017279,0.98715,1.3224,3.5243,28.208,0.043425,0.14938,0.00050464,10.613,0.48105,1.0127,25.021,23.739,3.1375e+07,0
0.72459,0.010035,2.6548,1.3367,3.5034,28.286,0.04314,0.15733,0.00048249,11.1,0.48425,1.0162,26.187,25.565,3.2758e+07,1
0.79766,0.026978,1.6393,1.6398,3.5154,27.874,0.0291,0.13707,0.00073887,7.2152,0.53536,1.0249,24.356,22.334,2.1599e+07,1
0.75399,0.013429,1.6555,1.1533,3.491,28.486,0.039761,0.14511,0.00048544,11.13,0.50141,1.0166,24.034,25.068,3.2923e+07,0
0.75699,0.01289,1.8707,1.3127,3.5463,27.374,0.015019,0.099183,0.0013281,4.15,0.559,1.0162,26.527,26.896,1.2561e+07,0
0.75175,0.027019,1.1737,1.378,3.4851,28.458,0.043674,0.15113,0.00049309,10.884,0.51814,1.0161,24.311,22.987,3.2005e+07,0
0.66835,0.02228,4.0004,1.5714,3.5044,28.747,0.024599,0.13562,0.00065823,9.3755,0.50495,1.0076,31.684,31.688,2.8168e+07,0
0.745,0.02425,1.3196,1.333,3.5166,27.712,0.017354,0.10978,0.0011556,4.6056,0.60323,1.0129,22.513,22.701,1.3897e+07,0
0.72411,0.012835,2.385,1.2754,3.515,28.332,0.052026,0.15037,0.00042226,12.859,0.47652,1.024,26.588,23.175,3.8027e+07,0
0.739,0.0057367,1.4825,1.0709,3.4802,28.008,0.039856,0.14566,0.00062694,8.5116,0.52669,1.0171,18.47,21.749,2.4942e+07,1
0.87237,0.017357,0.77355,1.2808,3.5064,27.675,0.025701,0.12374,0.00092466,5.7966,0.58689,1.0215,21.803,21.3,1.7246e+07,0
0.82067,0.010827,0.062777,1.0943,3.5128,28.016,0.037163,0.13452,0.00059646,9.0912,0.52451,1.0175,22.846,23.407,2.7038e+07,1
0.79268,0.024482,0.57799,1.2406,3.5026,27.891,0.034773,0.14008,0.00069764,7.67,0.57536,1.0383,20.808,19.949,2.2502e+07,1
0.77245,0.010507,2.5455,1.3288,3.5085,27.854,0.040825,0.14432,0.0006131,8.7385,0.57024,1.0159,20.601,20.237,2.7407e+07,0
0.75091,0.012403,2.9839,1.2428,3.5021,27.852,0.031304,0.13923,0.00077197,6.9245,0.51636,1.0208,22.799,23.297,2.039e+07,1
0.69557,0.018303,1.4828,1.1496,3.5194,28.216,0.03127,0.13387,0.00059786,9.1584,0.50787,1.0184,23.286,20.875,2.737e+07,1
0.68756,0.012218,1.9124,1.063,3.533,28.164,0.017924,0.11571,0.0008566,6.3424,0.52191,1.0237,31.384,31.362,1.9079e+07,1
0.67378,0.015303,2.1052,1.2722,3.5349,28.366,0.029269,0.13384,0.00058124,9.279,0.50326,1.0117,23.267,22.531,2.7885e+07,1
0.73491,0.019653,0.85914,1.2685,3.5178,28.571,0.036093,0.14249,0.00047942,11.349,0.47633,1.0262,27.508,29.142,3.3803e+07,1
0.81835,0.027118,2.0422,1.7949,3.5126,28.389,0.040924,0.15089,0.00048875,10.867,0.48085,1.0161,26.156,25.791,3.2244e+07,1
0.73811,0.03067,2.4888,1.4957,3.5277,26.729,0.0026285,0.058446,0.0066794,0.80013,0.61768,1.0319,28.439,27.986,2.3973e+06,1
0.71358,0.029201,2.056,1.5098,3.5261,28.52,0.02949,0.13379,0.0005428,9.9279,0.50489,1.0161,33.966,32.986,2.9713e+07,1
0.83626,0.045439,1.8168,1.8528,3.526,29.25,0.041335,0.15372,0.00031869,16.7,0.45819,1.0153,42.665,38.714,4.981e+07,1
0.80403,0.016545,0.44661,1.2351,3.4788,28.628,0.033075,0.1355,0.00053263,10.232,0.48375,1.0123,24.594,25.325,3.0606e+07,1
0.77486,0.01719,0.87049,1.3548,3.5436,28.377,0.03292,0.14001,0.0005336,10.1,0.48908,1.0145,30.715,32.975,3.0246e+07,1
0.79111,0.030399,1.2806,1.3171,3.5578,28.271,0.009185,0.09458,0.0014674,3.6285,0.56027,1.0282,42.109,41.618,1.0961e+07,1
0.8212,0.020315,1.1534,1.517,3.5094,28.484,0.037435,0.1413,0.00049601,10.874,0.48685,1.0168,30.965,27.698,3.262e+07,1
0.77735,0.012339,1.0526,1.2148,3.5413,28.409,0.048374,0.14739,0.0004035,13.205,0.47277,1.0161,26.545,30.305,3.9622e+07,1
0.80605,0.014055,-0.22491,1.1306,3.5218,29.004,0.043074,0.15127,0.00035343,15.155,0.47142,1.0268,37.249,33.11,4.4935e+07,1
0.78465,0.0068585,0.57428,0.9669,3.5317,28.633,0.032848,0.14391,0.00051313,10.406,0.49242,1.0135,31.415,33.782,3.1045e+07,1
0.64627,0.0056758,1.7252,0.99359,3.5163,28.609,0.033531,0.14092,0.00049219,10.938,0.5008,1.0147,35.855,37.575,3.2714e+07,1
0.80725,0.020072,2.9962,1.7867,3.5542,28.724,0.039892,0.14936,0.00038125,13.959,0.47177,1.0215,30.5,33.392,4.1896e+07,1
0.75133,0.0084787,1.3972,1.0783,3.5012,28.331,0.02489,0.12754,0.0007158,7.5418,0.50042,1.0231,32.277,33.497,2.2553e+07,1
0.77575,0.025092,1.1699,1.3268,3.5331,28.937,0.034471,0.14642,0.00041547,12.882,0.47486,1.0239,41.06,39.102,3.8439e+07,1
0.70446,0.011973,2.8923,1.37,3.4959,29.055,0.029378,0.14003,0.00048234,11.064,0.48179,1.0151,36.517,38.134,3.3252e+07,1
0.75843,0.016242,0.56974,1.1274,3.5257,29.304,0.053257,0.16237,0.00025449,21.03,0.45111,1.0104,39.276,37.664,6.2848e+07,1
0.77883,0.011807,1.7333,1.3391,3.5145,28.675,0.045961,0.15427,0.00039037,13.615,0.47714,1.0199,33.903,33.29,4.3457e+07,1
0.74582,0.023927,2.1177,1.5297,3.5133,28.462,0.027308,0.13234,0.00062884,8.5368,0.50709,1.0121,28.934,26.905,2.5605e+07,1
0.72299,0.011305,4.8242,1.5316,3.5421,27.739,0.036018,0.13362,0.00065036,8.4156,0.50673,1.0108,17.012,19.353,2.51e+07,1
0.7371,0.019412,7.2256,1.9849,3.4813,28.308,0.039117,0.13746,0.000567,9.5745,0.48074,1.0072,23.291,25.459,2.8547e+07,1
0.69731,0.023445,3.2938,1.7063,3.5162,28.518,0.034467,0.13981,0.00052545,10.174,0.49922,1.013,30.756,31.185,3.0659e+07,1
0.74097,0.0075824,2.1439,1.0808,3.5219,28.768,0.03624,0.1441,0.00046927,11.352,0.50499,1.0162,32.243,30.562,3.4124e+07,1
0.81601,0.012436,0.024026,1.1399,3.5055,28.618,0.035101,0.14182,0.00049486,10.895,0.48168,1.0144,28.218,26.87,3.2593e+07,1
0.64032,0.0060369,1.6618,0.92533,3.5256,28.616,0.033955,0.14159,0.00048155,11.071,0.50104,1.018,33.181,32.923,3.3213e+07,1
0.75114,0.0078385,2.0557,1.2365,3.5008,28.358,0.046563,0.13496,0.00044991,12.078,0.49662,1.0239,25.048,21.045,3.609e+07,1
0.86448,0.01107,0.013915,1.0749,3.5242,27.943,0.028681,0.12899,0.00071501,7.5382,0.5025,1.0229,24.189,25.243,2.2605e+07,1
0.77105,0.010445,0.1243,1.0007,3.4601,28.847,0.051322,0.14979,0.00036278,15.205,0.47129,1.027,24.085,27.332,4.5143e+07,1
0.76525,0.015192,1.0951,1.3548,3.5901,28.483,0.052186,0.15788,0.00034067,15.728,0.4647,1.0259,28.824,30.315,4.6905e+07,1
0.73324,0.024453,1.0528,1.289,3.4951,28.649,0.037133,0.14101,0.00047069,11.345,0.48977,1.0175,25.964,26.01,3.42e+07,1
0.75595,0.015691,0.056299,1.0485,3.4952,28.755,0.043782,0.15351,0.00040666,13.067,0.4752,1.0247,28.681,31.216,3.9124e+07,1
0.74224,0.016198,2.8465,1.498,3.5241,28.55,0.020976,0.11432,0.00067296,8.3197,0.51123,1.015,30.884,34.58,2.5334e+07,1
